         162598121 function calls (162250956 primitive calls) in 223.822 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/graphic.py:169(GroupShape)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/generic.py:2126(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:1915(to_2d_mgr)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/fills.py:122(Stop)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/text.py:19(RichText)
        9    0.000    0.000    0.000    0.000 {built-in method zlib.decompressobj}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/pagebreak.py:35(RowBreak)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/series.py:50(SeriesLabel)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:72(_check_methods)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/formats/csvs.py:179(data_index)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/surface_chart.py:56(_SurfaceChartBase)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:685(<genexpr>)
       12    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/compat/__init__.py:19(deprecated)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/encodings/cp437.py:33(getregentry)
        3    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/cell/text.py:46(PhoneticText)
       24    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2157(_sum_dispatcher)
       10    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/codecs.py:1063(make_identity_dict)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/child.py:70(title)
       73    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/page.py:133(__init__)
       47    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/strings/accessor.py:1458(<genexpr>)
       15    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/nanops.py:79(check)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/fill.py:166(PathShadeProperties)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/geometry.py:276(Scene3D)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/table.py:439(ChartFormat)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/data_source.py:138(StrRef)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/reader/workbook.py:93(assign_names)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/excel/_openpyxl.py:580(get_sheet_by_index)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/formats/format.py:667(_initialize_sparsify)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/apply.py:79(frame_apply)
       11    0.000    0.000    0.000    0.000 /usr/lib/python3.8/zipfile.py:1949(_fpclose)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/effect.py:150(EffectContainer)
        5    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexers/utils.py:127(check_setitem_lengths)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/properties.py:106(NonVisualDrawingShapeProps)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/external_link/external.py:105(ExternalDefinedName)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:728(__fspath__)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/defined_name.py:174(__init__)
       59    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/cell_style.py:29(__set__)
        5    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/blocks.py:206(_standardize_fill_value)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/geometry.py:421(ConnectionSite)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_compile.py:432(_generate_overlap_table)
        9    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/parsers/base_parser.py:258(_extract_multi_indexer_columns)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:1084(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/formats/format.py:429(__init__)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/util/version/__init__.py:519(_cmpkey)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/compat/numbers.py:3(<module>)
        4    0.000    0.000    0.000    0.000 {pandas._libs.lib.fast_unique_multiple_list}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/data_source.py:22(NumFmt)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/merge.py:35(MergeCells)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/zipfile.py:214(_EndRecData64)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/cell_style.py:159(CellStyleList)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/text.py:473(RegularTextRun)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.8/zipfile.py:738(__init__)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:1130(_is_scalar_access)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/data_source.py:204(MultiLevelStrRef)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/cell_style.py:172(__init__)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/packaging/manifest.py:50(FileExtension)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/codecs.py:1071(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/datavalidation.py:169(__init__)
        5    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/ops/missing.py:140(dispatch_fill_zeros)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/numbers.py:166(NumberFormat)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/geometry.py:34(Point2D)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/numbers.py:179(NumberFormatList)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/table.py:70(TableStyleList)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/layout.py:61(Layout)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/scenario.py:85(__init__)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.8/zipfile.py:1437(getinfo)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:258(getwhile)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/effect.py:18(TintEffect)
        9    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/parsers/readers.py:1879(_clean_na_values)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/tokenize.py:325(find_cookie)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:79(PivotDimension)
       13    0.000    0.000    0.000    0.000 /usr/lib/python3.8/functools.py:64(wraps)
        2    0.000    0.000    0.000    0.000 {built-in method _csv.writer}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/record.py:34(Record)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/external_link/external.py:146(ExternalLink)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/cast.py:714(_ensure_dtype_type)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/concat.py:148(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/properties.py:20(__init__)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/excel.py:72(__init__)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/effect.py:69(FillOverlayEffect)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/properties.py:140(__init__)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/axis.py:40(ChartLines)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/line.py:55(DashStop)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/data_source.py:185(MultiLevelStrData)
       12    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup_error}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/graphic.py:69(NonVisualGraphicFrameProperties)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/fields.py:27(Tuple)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/data_source.py:119(StrData)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/label.py:101(DataLabelList)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/formats/csvs.py:47(CSVFormatter)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/cell/text.py:65(InlineFont)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/dimensions.py:190(__init__)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.8/zipfile.py:461(_decodeExtra)
       21    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/common.py:303(is_null_slice)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/external_link/external.py:63(ExternalSheetData)
        7    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/internals/managers.py:270(arrays)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:604(GroupItems)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/spreadsheet_drawing.py:119(AbsoluteAnchor)
        4    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/generic.py:49(_subclasscheck)
       17    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        9    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/numpy/lib/function_base.py:346(iterable)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/protection.py:7(Protection)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/function_group.py:22(FunctionGroupList)
       28    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/effect.py:216(InnerShadowEffect)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/table.py:36(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/table.py:35(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/label.py:74(DataLabel)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/spreadsheet_drawing.py:236(SpreadsheetDrawing)
       26    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/fields.py:43(TupleList)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:931(WorksheetSource)
        5    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexing.py:842(_expand_ellipsis)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/filters.py:321(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/mimetypes.py:384(_default_mime_types)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:194(Query)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/base.py:358(_get_common_dtype)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/text.py:46(EmbeddedWAVAudioFile)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/fields.py:15(Index)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/geometry.py:389(GeomRect)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.8/codecs.py:260(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:945(parent)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/fill.py:150(LinearShadeProperties)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/typing.py:172(_collect_type_vars)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:1786(_get_default_index_names)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.8/pathlib.py:718(__str__)
        7    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/geometry.py:559(FontReference)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/properties.py:159(NonVisualGroupShape)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/cell/cell.py:89(Cell)
        3    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/parsers/python_parser.py:676(_is_line_empty)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/workbook.py:438(close)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/table.py:163(PivotFilters)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/named_styles.py:189(append)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/text.py:51(Text)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/text.py:286(Spacing)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:911(Consolidation)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/packaging/manifest.py:87(Manifest)
        9    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/indexes/base.py:7377(ensure_has_len)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/table.py:37(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/graphic.py:105(GraphicData)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.8/zipfile.py:1823(close)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/compat/strings.py:3(<module>)
       32    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_bootlocale.py:33(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:640(DiscretePr)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/spreadsheet_drawing.py:47(AnchorClientData)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/excel/_base.py:593(raise_if_bad_sheet_by_index)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:252(__subclasshook__)
       33    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/descriptors/sequence.py:116(__init__)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/spreadsheet_drawing.py:150(OneCellAnchor)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/effect.py:48(HSLEffect)
       72    0.000    0.000    0.000    0.000 {method 'read' of '_io.BytesIO' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _operator.and_}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/geometry.py:138(SphereCoords)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/table.py:204(MemberList)
        9    0.000    0.000    0.000    0.000 {function ZipExtFile.close at 0x7f1d249790d0}
        9    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/parsers/base_parser.py:229(_has_complex_date_col)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:746(create_module)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:211(QueryCache)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/child.py:37(_WorkbookChild)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/named_styles.py:237(_NamedCellStyleList)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/drawing.py:7(Drawing)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/picture.py:91(PictureNonVisual)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/reshape/merge.py:2152(_get_empty_indexer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.8/copyreg.py:99(_slotnames)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:158(ServerFormat)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:394(is_dataclass)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/geometry.py:50(PositiveSize2D)
        9    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/numbers.py:112(is_timedelta_format)
        2    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/dimensions.py:288(__init__)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/filters.py:106(ColorFilter)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:406(spec_from_loader)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/web.py:42(WebPublishObjectList)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/geometry.py:221(Vector3D)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/table.py:337(TablePartList)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/styles/styleable.py:116(StyleableObject)
       60    0.000    0.000    0.000    0.000 {function FrozenList.__getitem__ at 0x7f1d24e70ca0}
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/properties.py:32(PageSetupProperties)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/related.py:7(Related)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:386(GroupMembers)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/util/_validators.py:268(validate_axis_style_args)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/views.py:134(SheetViewList)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chartsheet/views.py:37(ChartsheetViewList)
       16    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/numpy/core/numeric.py:1472(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/_config/config.py:442(<listcomp>)
       45    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/core/arrays/_mixins.py:269(_validate_setitem_value)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/pivot/cache.py:64(MeasureGroup)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/table.py:30(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/workbook/external_reference.py:11(ExternalReference)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/data_source.py:104(StrVal)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/worksheet/_write_only.py:16(WriteOnlyWorksheet)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/connector.py:63(ConnectorNonVisual)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/chart/data_source.py:157(NumDataSource)
        9    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/pandas/io/parsers/readers.py:2230(_validate_skipfooter)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/effect.py:107(BlurEffect)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/geometry.py:239(Point3D)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/cell/read_only.py:10(ReadOnlyCell)
        1    0.000    0.000    0.000    0.000 /home/gaspard/Documents/env/augmente/lib/python3.8/site-packages/openpyxl/drawing/graphic.py:84(NonVisualGraphicFrame)
